Timestamp,ChargingPointID,Location,Status,ChargingSpeed,EnergyDelivered,ChargingTime,Cost,ConnectorType,Network,UserID,VehicleType
2023-07-05 01:00:00,CP033,Highway,Occupied,50,27.020136594036202,34,21.591794690295604,CHAdeMO,Network C,User789,Chevy Bolt
2023-08-06 01:00:00,CP067,Suburb,Out of Service,50,8.438249981703422,63,17.394101115713966,Type 2,Network C,User012,Nissan Leaf
2023-07-24 20:00:00,CP045,Highway,Out of Service,150,16.977309532969176,95,24.325027575072447,CCS,Network C,User456,BMW i3
2023-12-02 16:00:00,CP017,Airport,Occupied,150,0.451079444517688,104,12.799694459225535,CCS,Network C,User012,Chevy Bolt
2023-11-03 13:00:00,CP062,Airport,Out of Service,50,1.2389002302895191,112,0.8843112508909101,CHAdeMO,Network A,User456,Nissan Leaf
2023-02-26 09:00:00,CP057,Highway,Out of Service,50,48.42324738467685,111,28.786230659167064,CCS,Network C,User012,BMW i3
2023-09-20 15:00:00,CP096,Downtown,Available,22,14.072938623723246,20,16.9916467287487,CHAdeMO,Network A,User789,BMW i3
2023-12-03 17:00:00,CP079,Airport,Occupied,22,18.76395174596978,38,7.378926881097407,Type 2,Network B,User012,BMW i3
2023-01-05 05:00:00,CP082,Downtown,Out of Service,50,27.42490604208622,82,5.3814397148897495,CCS,Network B,User789,Tesla Model 3
2023-10-06 01:00:00,CP093,Downtown,Out of Service,150,33.142810056085864,117,2.376882291558271,CCS,Network A,User123,Tesla Model 3
2023-04-05 21:00:00,CP091,Airport,Occupied,22,10.559107692470777,99,8.633430545024101,CHAdeMO,Network C,User012,Tesla Model 3
2023-04-09 23:00:00,CP005,Suburb,Occupied,50,11.088524731803917,36,2.714256456487787,CCS,Network A,User789,Nissan Leaf
2023-09-17 19:00:00,CP029,Suburb,Available,22,44.321913927212165,81,13.389740519468283,CHAdeMO,Network B,User012,BMW i3
2023-05-14 21:00:00,CP086,Suburb,Occupied,150,5.835856063251882,76,25.12972067305145,CHAdeMO,Network C,User123,Chevy Bolt
2023-09-09 02:00:00,CP009,Airport,Occupied,50,22.105373026819308,80,9.234208851350695,Type 2,Network A,User456,BMW i3
2023-03-09 13:00:00,CP006,Highway,Occupied,50,1.3451523952534628,76,9.489488665107283,CCS,Network B,User789,Nissan Leaf
2023-01-13 09:00:00,CP028,Downtown,Out of Service,22,29.779263258161265,110,18.687371641545816,CCS,Network A,User345,Nissan Leaf
2023-05-25 22:00:00,CP019,Highway,Out of Service,50,24.903818750383078,57,11.114755108377897,Type 2,Network C,User789,Nissan Leaf
2023-12-01 03:00:00,CP020,Suburb,Available,150,17.758222430135778,113,24.85646849711249,CHAdeMO,Network C,User123,Chevy Bolt
2023-04-29 17:00:00,CP085,Highway,Available,150,47.839202679297614,102,5.499398583618145,CHAdeMO,Network C,User789,Nissan Leaf
2023-01-27 00:00:00,CP050,Downtown,Occupied,22,14.198620526679907,8,12.36577917920837,CCS,Network A,User345,Tesla Model 3
2023-08-06 06:00:00,CP083,Suburb,Available,50,35.517492209277606,79,28.895357528192672,CCS,Network C,User123,Chevy Bolt
2023-02-17 08:00:00,CP044,Downtown,Available,22,0.39055077430135143,34,26.098286779594332,CHAdeMO,Network A,User345,Nissan Leaf
2023-02-15 13:00:00,CP098,Downtown,Occupied,150,35.77138643242769,3,5.574523470666652,Type 2,Network C,User123,Nissan Leaf
2023-03-15 07:00:00,CP003,Airport,Available,22,43.04255215930664,90,4.61034057037523,Type 2,Network C,User123,Nissan Leaf
2023-01-17 19:00:00,CP042,Downtown,Out of Service,22,36.755899448825076,59,28.483227967436825,CCS,Network A,User456,Nissan Leaf
2023-07-04 06:00:00,CP009,Highway,Available,22,39.32324162984023,58,3.6447840852338187,CHAdeMO,Network B,User789,Tesla Model 3
2023-07-01 07:00:00,CP077,Airport,Out of Service,22,3.302833181626663,49,17.9755462172921,CCS,Network C,User012,BMW i3
2023-08-16 18:00:00,CP034,Highway,Available,50,18.56983702559873,66,19.766275911476864,CCS,Network C,User456,Nissan Leaf
2023-01-30 15:00:00,CP036,Suburb,Occupied,50,10.713663903530463,89,14.050031855548694,CCS,Network A,User123,BMW i3
2023-02-03 10:00:00,CP097,Downtown,Available,50,4.4077991406269,69,24.935473528409624,CHAdeMO,Network B,User123,BMW i3
2023-11-29 15:00:00,CP003,Airport,Available,150,25.88487552498066,95,0.3591038148116743,CHAdeMO,Network A,User345,Tesla Model 3
2023-08-15 23:00:00,CP068,Airport,Occupied,150,3.8469966744863635,12,4.48184902554725,CHAdeMO,Network C,User345,Tesla Model 3
2023-12-13 02:00:00,CP064,Airport,Available,150,39.993445929078796,78,14.016357106180804,Type 2,Network B,User123,BMW i3
2023-09-22 01:00:00,CP018,Downtown,Occupied,150,18.21962282321702,108,11.087195809110037,CCS,Network C,User789,BMW i3
2023-08-26 00:00:00,CP024,Airport,Available,22,41.330244008900266,115,28.450863197923518,CHAdeMO,Network B,User789,BMW i3
2023-08-15 04:00:00,CP011,Airport,Out of Service,150,41.06636426780845,45,28.45897902937875,Type 2,Network C,User789,Chevy Bolt
2023-03-29 20:00:00,CP061,Downtown,Available,50,37.05922936526134,82,13.673783686575497,CCS,Network C,User345,Chevy Bolt
2023-07-02 04:00:00,CP020,Downtown,Available,50,10.68342589080628,40,23.067364778763416,Type 2,Network A,User456,Nissan Leaf
2023-03-22 02:00:00,CP053,Highway,Out of Service,22,17.035345070006517,30,24.982239126142645,CCS,Network B,User012,Nissan Leaf
2023-10-28 18:00:00,CP084,Highway,Out of Service,50,14.79739395282359,59,27.906693441675927,CCS,Network B,User012,Tesla Model 3
2023-10-03 06:00:00,CP047,Downtown,Available,50,20.540039550237417,91,20.008067995690226,CCS,Network B,User012,Chevy Bolt
2023-04-06 04:00:00,CP096,Suburb,Available,22,29.719740231062147,3,26.22853361277577,CHAdeMO,Network C,User345,Chevy Bolt
2023-09-09 20:00:00,CP006,Suburb,Out of Service,50,20.844363782829195,98,12.109723210211339,CCS,Network A,User456,Tesla Model 3
2023-11-27 19:00:00,CP038,Airport,Out of Service,50,13.623486230517102,116,11.92228891884119,Type 2,Network A,User789,Chevy Bolt
2023-09-13 08:00:00,CP074,Airport,Out of Service,22,7.674650367919034,86,25.02433073185665,CHAdeMO,Network A,User012,BMW i3
2023-06-25 05:00:00,CP013,Suburb,Occupied,50,20.677869549227907,25,7.069008988143627,CHAdeMO,Network A,User456,Nissan Leaf
2023-12-06 23:00:00,CP011,Airport,Available,22,29.57423496614281,49,28.60708259072659,CHAdeMO,Network C,User123,BMW i3
2023-04-25 18:00:00,CP029,Airport,Available,50,19.05803176743047,13,25.850444423731464,CHAdeMO,Network A,User789,Chevy Bolt
2023-07-22 13:00:00,CP018,Highway,Available,150,41.83895477352518,77,6.463887324672653,CCS,Network C,User345,Chevy Bolt
2023-09-30 05:00:00,CP005,Highway,Out of Service,150,16.22662598344321,76,17.737679557128985,Type 2,Network C,User123,Nissan Leaf
2023-11-21 02:00:00,CP022,Suburb,Available,150,38.15606294337078,71,27.676102427401197,CHAdeMO,Network A,User789,Nissan Leaf
2023-06-04 22:00:00,CP051,Highway,Available,50,45.890511703781364,78,15.944581265190356,Type 2,Network B,User456,BMW i3
2023-11-26 08:00:00,CP071,Airport,Available,150,25.976451390613946,63,12.752779246937902,CCS,Network A,User345,Nissan Leaf
2023-01-13 10:00:00,CP078,Airport,Available,22,9.09979452439537,40,27.25168619385941,CHAdeMO,Network C,User789,BMW i3
2023-10-23 02:00:00,CP076,Downtown,Occupied,150,10.195839799166272,74,20.163590914320952,CCS,Network C,User012,Tesla Model 3
2023-02-06 19:00:00,CP070,Suburb,Occupied,22,23.422712925136814,116,0.3453440355757331,CHAdeMO,Network A,User789,Nissan Leaf
2023-11-18 11:00:00,CP096,Airport,Available,22,38.61658082455203,51,4.524793664646948,CHAdeMO,Network C,User012,BMW i3
2023-01-30 02:00:00,CP083,Suburb,Out of Service,22,35.81478589213586,68,1.1253318018603464,Type 2,Network C,User345,Tesla Model 3
2023-03-14 03:00:00,CP080,Highway,Occupied,150,38.46932956083188,89,28.067827080773476,CHAdeMO,Network B,User123,BMW i3
2023-01-13 10:00:00,CP055,Downtown,Available,150,32.25936024154512,48,27.18729858638166,CHAdeMO,Network B,User012,Nissan Leaf
2023-09-10 03:00:00,CP012,Downtown,Occupied,50,13.133827825088224,72,24.16415137695365,CCS,Network A,User012,Chevy Bolt
2023-01-26 15:00:00,CP089,Highway,Out of Service,150,34.72246951612893,68,19.430607279184056,CCS,Network B,User012,BMW i3
2023-11-14 10:00:00,CP084,Airport,Available,150,8.192260250925298,0,17.880074112984644,Type 2,Network A,User345,Nissan Leaf
2023-08-05 04:00:00,CP039,Downtown,Occupied,22,23.776091768682296,50,28.314429738879717,Type 2,Network C,User789,BMW i3
2023-07-09 23:00:00,CP032,Highway,Occupied,50,24.394757420230874,25,25.722682291088468,Type 2,Network B,User456,Tesla Model 3
2023-12-09 11:00:00,CP050,Suburb,Out of Service,150,48.50069027561152,79,17.713875463227687,CHAdeMO,Network A,User123,Nissan Leaf
2023-07-19 06:00:00,CP087,Suburb,Occupied,22,48.39616664802489,102,9.724644797688251,Type 2,Network B,User456,Tesla Model 3
2023-10-21 01:00:00,CP072,Downtown,Out of Service,150,44.68659470981381,19,12.783639532352856,CCS,Network B,User123,BMW i3
2023-05-19 03:00:00,CP024,Airport,Available,150,32.75208605295558,85,10.040355937190078,Type 2,Network C,User123,Chevy Bolt
2023-05-15 03:00:00,CP051,Highway,Out of Service,150,26.448827833728533,53,14.417778688133394,CCS,Network C,User345,Chevy Bolt
2023-10-18 09:00:00,CP067,Suburb,Available,22,6.175029598806675,37,24.0275729481612,CCS,Network A,User012,BMW i3
2023-06-08 10:00:00,CP054,Highway,Available,150,29.210512569815943,95,17.48076757828165,CHAdeMO,Network B,User123,Chevy Bolt
2023-01-21 13:00:00,CP085,Highway,Out of Service,150,40.84201386477854,50,11.260439981604852,Type 2,Network A,User123,Nissan Leaf
2023-12-22 21:00:00,CP005,Downtown,Available,22,37.469475687707444,6,13.940670761093122,CHAdeMO,Network C,User345,BMW i3
2023-10-29 07:00:00,CP030,Airport,Available,150,6.251957115884505,101,3.56110209931468,Type 2,Network B,User456,Nissan Leaf
2023-06-12 14:00:00,CP079,Airport,Available,22,45.990110272245246,114,23.751868068437226,CHAdeMO,Network A,User345,Nissan Leaf
2023-06-01 14:00:00,CP001,Highway,Out of Service,150,24.704218129285056,30,13.940511513830545,CHAdeMO,Network A,User012,Chevy Bolt
2023-12-25 19:00:00,CP048,Airport,Available,150,26.42775852865642,105,14.646417285897542,CHAdeMO,Network A,User123,BMW i3
2023-07-04 18:00:00,CP060,Downtown,Available,22,26.992859798914875,42,15.494249440356706,Type 2,Network B,User456,Chevy Bolt
2023-01-23 10:00:00,CP076,Downtown,Out of Service,50,23.92200734837857,77,27.043573993320752,CHAdeMO,Network B,User789,Nissan Leaf
2023-04-06 23:00:00,CP032,Highway,Available,50,39.13633257951477,13,17.253349218179174,CCS,Network A,User012,Chevy Bolt
2023-12-24 00:00:00,CP050,Downtown,Available,50,3.055763173472598,82,6.6108626665108,CCS,Network B,User012,Chevy Bolt
2023-01-24 05:00:00,CP026,Suburb,Available,22,27.593471192364138,97,3.9610927249199026,Type 2,Network A,User456,Chevy Bolt
2023-11-29 00:00:00,CP003,Downtown,Available,22,24.09137304983529,88,11.462544476312186,Type 2,Network C,User123,Tesla Model 3
2023-01-23 12:00:00,CP025,Highway,Occupied,150,13.364964283909403,4,0.8546973410453806,CCS,Network B,User789,BMW i3
2023-12-04 18:00:00,CP010,Airport,Available,50,40.246427606717816,105,27.419011215161856,CHAdeMO,Network B,User456,Tesla Model 3
2023-12-12 16:00:00,CP075,Suburb,Occupied,150,6.30943954898997,78,4.4833027877255045,Type 2,Network A,User012,Tesla Model 3
2023-03-23 15:00:00,CP003,Downtown,Occupied,150,33.64969986407601,102,0.7772694147428627,CHAdeMO,Network B,User456,Nissan Leaf
2023-10-04 07:00:00,CP034,Highway,Available,50,12.986968265489962,39,4.252719402890337,CCS,Network C,User456,BMW i3
2023-09-26 02:00:00,CP080,Suburb,Available,22,32.29171924149158,98,23.948052815867392,CHAdeMO,Network C,User345,BMW i3
2023-11-16 21:00:00,CP035,Highway,Occupied,22,21.123376173619558,12,21.240547566078956,Type 2,Network A,User123,Nissan Leaf
2023-03-26 02:00:00,CP070,Downtown,Available,22,36.242194485671156,101,2.5461904990409945,CCS,Network B,User345,Nissan Leaf
2023-12-20 08:00:00,CP089,Suburb,Occupied,50,7.443570726493948,117,26.231455848702126,CCS,Network B,User789,BMW i3
2023-11-08 11:00:00,CP069,Downtown,Available,150,18.607597847132418,35,19.394067320364133,CHAdeMO,Network A,User123,Chevy Bolt
2023-07-11 06:00:00,CP085,Highway,Available,22,4.7402097352968795,27,10.157351568944108,CCS,Network C,User123,BMW i3
2023-08-08 20:00:00,CP086,Downtown,Occupied,22,27.645146066029096,50,20.650840126462196,CCS,Network C,User345,Tesla Model 3
2023-10-14 06:00:00,CP097,Suburb,Occupied,22,33.11915771435178,45,19.49069705057777,CHAdeMO,Network B,User345,Chevy Bolt
2023-05-15 05:00:00,CP088,Downtown,Occupied,50,19.17978337308045,61,0.9343616366384855,Type 2,Network C,User012,Tesla Model 3
2023-02-10 05:00:00,CP042,Suburb,Out of Service,22,39.59710501471277,87,29.682260438462446,CHAdeMO,Network C,User456,Nissan Leaf
2023-04-21 02:00:00,CP049,Airport,Available,50,37.11098965719271,0,13.368823138381279,CCS,Network C,User012,Nissan Leaf
2023-12-28 18:00:00,CP096,Airport,Available,22,16.366804020507935,83,15.068271399881038,CHAdeMO,Network B,User123,Tesla Model 3
2023-05-19 20:00:00,CP055,Downtown,Occupied,22,2.7349616161222,11,17.689805574735352,Type 2,Network B,User345,Chevy Bolt
2023-07-12 03:00:00,CP092,Highway,Occupied,50,45.5552589772479,23,7.865373836400941,CHAdeMO,Network B,User456,Nissan Leaf
2023-01-27 05:00:00,CP069,Highway,Available,22,44.63578447473857,110,7.05082673422735,CCS,Network A,User012,Chevy Bolt
2023-12-22 11:00:00,CP008,Airport,Out of Service,50,14.22827724422991,11,2.4144770620956715,CCS,Network C,User345,BMW i3
2023-10-29 12:00:00,CP015,Highway,Out of Service,22,28.93709466782342,1,12.77302959374954,CHAdeMO,Network B,User012,BMW i3
2023-06-01 01:00:00,CP017,Airport,Available,22,25.556692052724024,9,9.863332911271467,CCS,Network C,User123,BMW i3
2023-11-08 03:00:00,CP051,Highway,Available,22,4.910748440681684,6,11.304497319905915,CHAdeMO,Network B,User345,BMW i3
2023-04-09 00:00:00,CP014,Downtown,Out of Service,22,17.359428638987566,28,12.416921364794554,CCS,Network B,User345,Chevy Bolt
2023-11-08 01:00:00,CP078,Airport,Out of Service,150,42.74287741121708,44,28.397575932948815,CHAdeMO,Network C,User345,BMW i3
2023-03-18 10:00:00,CP097,Airport,Occupied,22,33.36326962999548,111,16.6882666508303,CHAdeMO,Network A,User123,Tesla Model 3
2023-07-18 19:00:00,CP099,Highway,Occupied,50,32.105180647635834,78,24.913827068139042,Type 2,Network C,User789,Nissan Leaf
2023-03-31 11:00:00,CP035,Suburb,Occupied,50,29.39803064620119,6,11.905512888471817,CCS,Network A,User456,BMW i3
2023-09-16 15:00:00,CP035,Suburb,Occupied,150,16.763196975563666,42,4.447608236668997,CHAdeMO,Network B,User012,Tesla Model 3
2023-06-22 11:00:00,CP024,Highway,Out of Service,22,29.223149747963806,106,1.896422668803458,CCS,Network A,User345,Chevy Bolt
2023-04-10 19:00:00,CP073,Suburb,Out of Service,22,8.660309463009487,6,7.190369419308444,Type 2,Network C,User012,Tesla Model 3
2023-06-01 21:00:00,CP028,Suburb,Available,22,22.063080665607583,81,20.936318850210796,Type 2,Network B,User456,Nissan Leaf
2023-12-24 13:00:00,CP038,Airport,Out of Service,50,19.081806526993105,8,24.0618681859588,Type 2,Network C,User789,Tesla Model 3
2023-07-27 00:00:00,CP073,Suburb,Available,50,28.089579685629584,21,16.72774274255194,CCS,Network C,User456,Tesla Model 3
2023-04-03 05:00:00,CP028,Suburb,Occupied,22,38.530914333066605,96,27.516515457834906,CCS,Network C,User789,Chevy Bolt
2023-04-12 00:00:00,CP012,Downtown,Out of Service,150,40.25680061823847,22,17.134620518793014,CHAdeMO,Network C,User012,Nissan Leaf
2023-01-10 22:00:00,CP088,Downtown,Occupied,150,48.83813478565289,110,4.012820835233471,CCS,Network B,User012,Nissan Leaf
2023-03-19 06:00:00,CP062,Highway,Available,50,25.827053721091474,64,11.931989375346397,CCS,Network A,User345,BMW i3
2023-11-03 03:00:00,CP058,Highway,Out of Service,150,14.01309341255268,107,13.593366881826537,CCS,Network A,User456,BMW i3
2023-10-31 04:00:00,CP047,Downtown,Out of Service,50,32.6901371443731,27,26.321205460131996,Type 2,Network C,User123,BMW i3
2023-12-11 22:00:00,CP072,Airport,Occupied,150,45.785410039749216,117,22.259703036429823,CCS,Network B,User123,BMW i3
2023-05-01 22:00:00,CP003,Downtown,Occupied,22,33.074395955407304,41,6.27023713755702,CCS,Network B,User456,BMW i3
2023-09-11 15:00:00,CP095,Suburb,Occupied,22,13.020718425046812,30,10.472538156666749,CHAdeMO,Network A,User123,Nissan Leaf
2023-02-22 00:00:00,CP008,Downtown,Available,150,8.446779382912784,7,14.518888818918915,CCS,Network C,User345,Tesla Model 3
2023-12-03 19:00:00,CP052,Airport,Out of Service,150,43.26140131033034,73,2.6208156166731578,CHAdeMO,Network B,User012,Chevy Bolt
2023-07-11 03:00:00,CP010,Downtown,Available,22,35.26540889584408,99,1.8803039924772635,CHAdeMO,Network B,User123,BMW i3
2023-12-11 11:00:00,CP092,Highway,Out of Service,22,21.213820979002758,52,1.6148919094631708,Type 2,Network A,User345,Nissan Leaf
2023-09-02 21:00:00,CP057,Highway,Out of Service,50,26.899003563959184,88,20.658171562947484,CCS,Network C,User012,BMW i3
2023-01-12 22:00:00,CP048,Downtown,Occupied,22,9.108541413844412,92,3.7746304562070945,Type 2,Network B,User456,Nissan Leaf
2023-10-06 19:00:00,CP003,Downtown,Out of Service,50,12.339357920748395,64,11.227600445500883,Type 2,Network B,User345,Tesla Model 3
2023-12-05 10:00:00,CP068,Highway,Available,50,44.41321253420705,12,22.012883572617763,Type 2,Network B,User789,Nissan Leaf
2023-07-02 14:00:00,CP038,Suburb,Available,50,47.387983861096025,109,19.91147722487316,CHAdeMO,Network C,User345,Chevy Bolt
2023-09-25 01:00:00,CP098,Suburb,Available,22,15.256341430336951,49,14.864256857019711,CHAdeMO,Network B,User123,Chevy Bolt
2023-04-19 10:00:00,CP045,Suburb,Available,150,30.088237361904042,89,4.951956279514582,CHAdeMO,Network A,User789,BMW i3
2023-01-19 19:00:00,CP027,Highway,Available,50,11.628551714906838,59,11.37750064429577,CCS,Network B,User123,Chevy Bolt
2023-08-01 17:00:00,CP024,Airport,Occupied,50,10.420707095019093,26,26.972433439206448,CHAdeMO,Network C,User012,BMW i3
2023-03-08 10:00:00,CP039,Downtown,Out of Service,50,31.99556271084797,108,16.257972845870494,CCS,Network B,User123,Nissan Leaf
2023-08-14 08:00:00,CP025,Airport,Available,150,47.095289664885414,92,14.919507027649217,Type 2,Network C,User345,Nissan Leaf
2023-01-18 08:00:00,CP043,Downtown,Out of Service,22,33.04838716448726,31,19.032515286747763,CCS,Network A,User345,BMW i3
2023-01-02 13:00:00,CP011,Airport,Out of Service,22,7.6083401160008,88,23.144197578497014,CHAdeMO,Network A,User012,Tesla Model 3
2023-12-17 05:00:00,CP002,Downtown,Out of Service,22,10.518857260030028,17,20.891951027264568,CCS,Network C,User456,Nissan Leaf
2023-08-23 03:00:00,CP007,Airport,Out of Service,50,6.545089276193428,42,3.1249085359949857,Type 2,Network A,User789,Chevy Bolt
2023-04-16 05:00:00,CP020,Airport,Occupied,50,16.891946357262142,31,5.787068911093767,Type 2,Network B,User012,Chevy Bolt
2023-03-11 10:00:00,CP003,Suburb,Available,50,13.538775163698608,13,23.123668430019176,Type 2,Network C,User345,Nissan Leaf
2023-06-15 20:00:00,CP075,Highway,Occupied,150,7.589762478309781,1,28.523604307842895,Type 2,Network C,User345,Nissan Leaf
2023-10-20 20:00:00,CP078,Airport,Occupied,150,7.892326274666034,67,28.076635366484606,CCS,Network C,User123,Tesla Model 3
2023-03-19 13:00:00,CP070,Airport,Out of Service,150,21.26557877538562,44,4.782361526919917,CHAdeMO,Network A,User456,BMW i3
2023-04-12 04:00:00,CP028,Highway,Occupied,150,28.67585664066287,97,18.05536895174875,CCS,Network C,User789,Tesla Model 3
2023-12-20 21:00:00,CP025,Highway,Out of Service,150,10.11666733227079,54,7.204049141991689,CHAdeMO,Network C,User012,Tesla Model 3
2023-06-03 16:00:00,CP033,Highway,Occupied,50,33.86292006186382,69,3.2330386272814837,Type 2,Network A,User345,Nissan Leaf
2023-09-03 22:00:00,CP088,Airport,Out of Service,22,4.9400001613887685,117,20.89494899527253,Type 2,Network B,User012,Nissan Leaf
2023-11-07 15:00:00,CP038,Downtown,Available,150,14.877835963429225,115,17.52527328676163,Type 2,Network A,User123,BMW i3
2023-08-12 05:00:00,CP064,Airport,Available,22,36.892083678746616,60,26.456190492943758,CHAdeMO,Network A,User789,BMW i3
2023-04-20 14:00:00,CP018,Suburb,Out of Service,50,1.0299777274453303,30,27.071102998894812,Type 2,Network C,User012,BMW i3
2023-06-24 06:00:00,CP038,Suburb,Available,150,10.840119604164029,36,29.0175694469945,Type 2,Network B,User345,Tesla Model 3
2023-03-04 13:00:00,CP013,Downtown,Out of Service,22,12.392075530012715,96,6.926285176535862,CCS,Network A,User012,Chevy Bolt
2023-06-24 16:00:00,CP053,Airport,Out of Service,50,39.619237239273204,79,1.324903258590131,Type 2,Network C,User456,BMW i3
2023-05-14 21:00:00,CP032,Suburb,Available,150,34.56382270803654,25,21.78951426259233,Type 2,Network A,User456,Nissan Leaf
2023-03-18 15:00:00,CP067,Airport,Out of Service,150,26.855654270293982,17,7.140660993116571,CHAdeMO,Network A,User345,Nissan Leaf
2023-12-05 05:00:00,CP015,Suburb,Available,22,22.333477868547757,107,8.195429635568448,CCS,Network A,User123,Tesla Model 3
2023-02-21 05:00:00,CP052,Downtown,Available,50,34.4726516925205,31,4.319890811022002,CCS,Network B,User123,Tesla Model 3
2023-09-26 11:00:00,CP018,Suburb,Out of Service,150,25.774753710706133,66,6.640936872780586,CHAdeMO,Network B,User123,Chevy Bolt
2023-06-30 13:00:00,CP008,Highway,Out of Service,150,41.0448759092533,86,25.337945837282426,CCS,Network A,User123,Nissan Leaf
2023-11-06 03:00:00,CP099,Highway,Available,150,16.79289298466778,111,19.80422941138524,CCS,Network B,User456,Chevy Bolt
2023-12-23 16:00:00,CP044,Downtown,Out of Service,150,35.70831594278377,100,17.884923217354974,CCS,Network B,User123,Chevy Bolt
2023-01-07 06:00:00,CP034,Downtown,Available,150,43.860029067017706,33,17.872566331223688,Type 2,Network A,User789,Nissan Leaf
2023-08-14 19:00:00,CP074,Suburb,Available,22,35.653880698032665,16,26.76331464979284,Type 2,Network A,User789,Chevy Bolt
2023-05-29 07:00:00,CP001,Highway,Occupied,150,1.5809936290433146,2,26.177373263711804,CCS,Network B,User345,BMW i3
2023-02-10 00:00:00,CP016,Highway,Occupied,50,45.487521571402226,30,19.39692291275785,CCS,Network A,User123,Tesla Model 3
2023-05-11 15:00:00,CP037,Highway,Available,150,34.57981512290076,29,9.110686868363972,CCS,Network A,User123,BMW i3
2023-03-22 20:00:00,CP032,Suburb,Occupied,22,37.931254734624964,62,3.1456626261859775,Type 2,Network A,User456,BMW i3
2023-08-08 15:00:00,CP037,Suburb,Occupied,22,38.72142173915461,37,20.435389636649123,Type 2,Network A,User123,Tesla Model 3
2023-08-29 08:00:00,CP004,Suburb,Available,22,39.5075680318566,112,17.125552776467337,CHAdeMO,Network C,User345,BMW i3
2023-08-16 09:00:00,CP048,Airport,Out of Service,150,22.01944286101473,65,28.11246118755991,Type 2,Network A,User789,BMW i3
2023-09-18 15:00:00,CP053,Highway,Available,50,39.263727030849445,75,14.152704962767052,Type 2,Network C,User012,BMW i3
2023-11-29 01:00:00,CP042,Highway,Occupied,50,47.41118400223334,79,6.626263192247932,Type 2,Network B,User789,Tesla Model 3
2023-09-07 19:00:00,CP064,Suburb,Out of Service,150,2.4422374276843515,110,21.628042957672445,CCS,Network C,User345,BMW i3
2023-11-21 13:00:00,CP011,Highway,Occupied,50,37.74197476982669,75,6.5494318908578215,Type 2,Network A,User789,BMW i3
2023-09-19 09:00:00,CP064,Highway,Available,150,11.272216664412916,85,28.708140460366344,CCS,Network A,User456,Chevy Bolt
2023-04-25 02:00:00,CP056,Downtown,Available,50,21.17998763540887,62,23.862017972472515,CHAdeMO,Network A,User345,Chevy Bolt
2023-09-03 09:00:00,CP066,Suburb,Available,150,0.611452749747804,10,19.968251169688486,CHAdeMO,Network C,User456,BMW i3
2023-09-16 14:00:00,CP007,Downtown,Available,22,37.60418708505647,109,27.650743887732716,Type 2,Network A,User345,Nissan Leaf
2023-03-01 23:00:00,CP013,Highway,Out of Service,150,37.85882042119098,103,27.48124991943827,CHAdeMO,Network B,User345,Tesla Model 3
2023-08-26 20:00:00,CP068,Suburb,Occupied,150,28.5456230290419,93,7.681992996754633,CCS,Network C,User012,BMW i3
2023-03-08 10:00:00,CP095,Highway,Occupied,150,34.30914745116588,68,13.722132453078553,CCS,Network B,User456,Nissan Leaf
2023-06-24 00:00:00,CP075,Downtown,Available,50,12.42179685110843,32,18.176395329485853,Type 2,Network B,User123,Tesla Model 3
2023-06-05 07:00:00,CP018,Highway,Available,50,39.32691647537839,60,13.112570423860998,CCS,Network B,User123,Nissan Leaf
2023-04-02 21:00:00,CP087,Suburb,Occupied,150,32.01430288809154,78,3.7244155093893614,CCS,Network A,User345,Tesla Model 3
2023-11-12 00:00:00,CP026,Downtown,Available,50,2.1907824272283105,85,21.508858578399767,Type 2,Network C,User345,Nissan Leaf
2023-02-21 09:00:00,CP076,Downtown,Occupied,50,34.90444924400873,118,24.993118942443633,CHAdeMO,Network B,User123,Tesla Model 3
2023-08-25 09:00:00,CP080,Airport,Out of Service,50,37.89100106777108,45,25.777676278465805,CCS,Network A,User012,Chevy Bolt
2023-03-22 04:00:00,CP013,Suburb,Available,50,11.61609092113376,109,7.089716528495526,CHAdeMO,Network C,User345,Tesla Model 3
2023-01-15 00:00:00,CP045,Downtown,Out of Service,50,17.44588937845295,8,12.176072495537527,CHAdeMO,Network B,User123,Nissan Leaf
2023-02-15 03:00:00,CP036,Downtown,Out of Service,22,48.396587310218855,81,14.483155001502157,CHAdeMO,Network C,User456,Nissan Leaf
2023-04-19 02:00:00,CP023,Airport,Available,50,49.03049331847522,72,12.85362682003197,CCS,Network B,User012,Nissan Leaf
2023-11-27 00:00:00,CP098,Downtown,Occupied,150,5.245555648729278,112,23.067611135386404,Type 2,Network B,User012,Nissan Leaf
2023-09-16 01:00:00,CP032,Highway,Occupied,150,43.53883072238124,109,7.170323146948244,CCS,Network C,User456,Chevy Bolt
2023-10-03 13:00:00,CP092,Airport,Available,150,6.485179423639764,56,16.392110360714877,Type 2,Network B,User012,BMW i3
2023-03-10 09:00:00,CP011,Airport,Occupied,50,3.2033583256862173,19,1.3438115267929074,CHAdeMO,Network C,User123,Chevy Bolt
2023-09-18 11:00:00,CP067,Airport,Occupied,50,17.380011435917265,42,14.359129372860599,CCS,Network A,User012,Nissan Leaf
2023-03-09 14:00:00,CP076,Suburb,Out of Service,50,24.87814627571042,87,4.4503880685766095,Type 2,Network B,User345,Chevy Bolt
2023-10-14 04:00:00,CP082,Downtown,Occupied,50,7.598398055887473,79,25.36228721780617,Type 2,Network C,User012,Tesla Model 3
